CARHR048820.1	CARHR293910.1	1.80386
CARHR048840.1	CARHR049120.1	3.16528
CARHR048840.1	CARHR234420.1	2.90338
CARHR048840.1	CARHR234420.1	2.90338
CARHR048840.1	CARHR047490.1	3.42006
CARHR048840.1	CARHR047490.1	3.42006
CARHR048840.1	CARHR048490.1	NA
CARHR048840.1	CARHR048490.1	NA
CARHR048840.1	CARHR013000.1	NA
CARHR048840.1	CARHR013000.1	NA
CARHR048840.1	CARHR047600.1	3.19387
CARHR048840.1	CARHR055240.1	2.40504
CARHR048840.1	CARHR051040.1	2.18093
CARHR048840.1	CARHR051040.1	2.18093
CARHR048840.1	CARHR226930.1	2.53278
CARHR048840.1	CARHR226930.1	2.53278
CARHR048840.1	CARHR226930.1	2.53278
CARHR048840.1	CARHR009960.1	2.33392
CARHR048840.1	CARHR009960.1	2.33392
CARHR048840.1	CARHR163610.1	2.41265
CARHR048840.1	CARHR269210.1	2.41007
CARHR048840.1	CARHR269210.1	2.41007
CARHR048840.1	CARHR273510.1	2.54856
CARHR048840.1	CARHR273510.1	2.54856
CARHR048840.1	CARHR273510.1	2.54856
CARHR048840.1	CARHR048780.1	2.36752
CARHR048840.1	CARHR157620.1	2.44783
CARHR048840.1	CARHR157620.1	2.44783
CARHR048840.1	CARHR279540.1	2.35304
CARHR048840.1	CARHR279540.1	2.35304
CARHR048840.1	CARHR279540.1	2.35304
CARHR048840.1	CARHR235710.1	2.3521
CARHR048840.1	CARHR055280.1	2.17865
CARHR048840.1	CARHR262550.1	2.69198
CARHR048840.1	CARHR262550.1	2.69198
CARHR048840.1	CARHR254670.1	2.07718
CARHR048840.1	CARHR254670.1	2.07718
CARHR048840.1	CARHR254670.1	2.07718
CARHR048840.1	CARHR254670.1	2.07718
CARHR048840.1	CARHR009830.1	2.05648
CARHR048840.1	CARHR005190.1	2.18108
CARHR048840.1	CARHR048230.1	1.90707
CARHR048840.1	CARHR009650.1	2.108
CARHR048840.1	CARHR175750.1	2.53824
CARHR048840.1	CARHR275160.1	1.97704
CARHR048840.1	CARHR103620.1	2.52136
CARHR048840.1	CARHR002920.1	2.21718
CARHR048840.1	CARHR002920.1	2.21718
CARHR048840.1	CARHR081940.1	2.22234
CARHR048840.1	CARHR271050.1	2.07998
CARHR048840.1	CARHR226670.1	2.21698
CARHR048840.1	CARHR013990.1	2.14648
CARHR048840.1	CARHR004520.1	2.22987
CARHR048840.1	CARHR107150.1	2.43506
CARHR048840.1	CARHR067850.1	2.19334
CARHR048840.1	CARHR083420.1	2.22414
CARHR048840.1	CARHR275790.1	2.14253
CARHR048840.1	CARHR198540.1	2.34061
CARHR048840.1	CARHR164980.1	2.01852
CARHR048840.1	CARHR226230.1	2.23342
CARHR048840.1	CARHR226230.1	2.23342
CARHR048840.1	CARHR036700.1	2.48322
CARHR048840.1	CARHR006390.1	2.03418
CARHR048840.1	CARHR029680.1	2.37961
CARHR048840.1	CARHR048500.1	1.21028
CARHR048840.1	CARHR043560.1	2.23359
CARHR048840.1	CARHR000280.1	2.34551
CARHR048840.1	CARHR224650.1	2.13527
CARHR048840.1	CARHR019550.1	2.43436
CARHR048840.1	CARHR042130.1	1.99417
CARHR048840.1	CARHR283670.1	1.25773
CARHR048840.1	CARHR174040.1	2.08924
CARHR048840.1	CARHR020250.1	1.78933
CARHR048850.1	CARHR051540.1	0.249397
CARHR048850.1	CARHR011290.1	1.12258
CARHR048850.1	CARHR040420.1	3.28473
CARHR048850.1	CARHR095540.1	3.12574
CARHR048850.1	CARHR091840.1	3.66016
CARHR048850.1	CARHR091850.1	2.56637
CARHR048850.1	CARHR004580.1	2.16184
CARHR048850.1	CARHR190840.1	2.14045
CARHR048850.1	CARHR190840.1	2.14045
CARHR048850.1	CARHR180100.1	2.3895
CARHR048850.1	CARHR180100.1	2.3895
CARHR048880.1	CARHR012670.1	1.0229
CARHR048900.1	CARHR012620.1	0.81212
CARHR048900.1	CARHR140570.1	2.38694
CARHR048900.1	CARHR171170.1	2.69736
CARHR048930.1	CARHR049010.1	0.97588
CARHR048930.1	CARHR048950.1	1.0113
CARHR048930.1	CARHR048980.1	1.03499
CARHR048930.1	CARHR048730.1	0.98669
CARHR048930.1	CARHR156260.1	1.0278
CARHR048930.1	CARHR049220.1	0.987562
CARHR048930.1	CARHR255820.1	0.98669
CARHR048930.1	CARHR049260.1	0.994885
CARHR048930.1	CARHR012600.1	0.947882
CARHR048930.1	CARHR012520.1	0.99485
CARHR048930.1	CARHR012590.1	0.927743
CARHR048930.1	CARHR049190.1	1.02202
CARHR048930.1	CARHR049690.1	1.0225
CARHR048930.1	CARHR049380.1	1.03939
CARHR048930.1	CARHR048830.1	NA
CARHR048930.1	CARHR049340.1	0.991034
CARHR048930.1	CARHR051470.1	1.00628
CARHR048930.1	CARHR049710.1	1.00506
CARHR048930.1	CARHR049710.1	1.00506
CARHR048930.1	CARHR049330.1	1.00976
CARHR048930.1	CARHR049700.1	0.987886
CARHR048930.1	CARHR052110.1	1.07666
CARHR048930.1	CARHR150940.1	1.09498
CARHR048930.1	CARHR049580.1	0.981449
CARHR048930.1	CARHR174090.1	1.03928
CARHR048930.1	CARHR220990.1	0.967696
CARHR048930.1	CARHR013070.1	NA
CARHR048930.1	CARHR179790.1	1.08479
CARHR048930.1	CARHR049640.1	0.963297
CARHR048930.1	CARHR179850.1	0.995962
CARHR048930.1	CARHR052100.1	1.08181
CARHR048930.1	CARHR179880.1	1.07645
CARHR048930.1	CARHR049720.1	0.967069
CARHR048930.1	CARHR215210.1	1.06976
CARHR048930.1	CARHR179750.1	1.07482
CARHR048930.1	CARHR174100.1	1.01904
CARHR048930.1	CARHR179840.1	1.03591
CARHR048930.1	CARHR116510.1	1.05165
CARHR048930.1	CARHR265030.1	1.01579
CARHR048930.1	CARHR179890.1	1.02344
CARHR048930.1	CARHR048210.1	1.05966
CARHR048930.1	CARHR052140.1	0.981163
CARHR048930.1	CARHR052140.1	0.981163
CARHR048930.1	CARHR052090.1	NA
CARHR048930.1	CARHR233600.1	0.985871
CARHR048930.1	CARHR038250.1	1.12223
CARHR048930.1	CARHR220850.1	0.955133
CARHR048930.1	CARHR220850.1	0.955133
CARHR048930.1	CARHR052080.1	NA
CARHR048930.1	CARHR220970.1	1.01002
CARHR048930.1	CARHR016040.1	1.03496
CARHR048930.1	CARHR174110.1	1.05785
CARHR048930.1	CARHR234860.1	0.900462
CARHR048930.1	CARHR049610.1	1.10915
CARHR048930.1	CARHR049620.1	0.942359
CARHR048930.1	CARHR234850.1	0.979004
CARHR048930.1	CARHR049370.1	1.13273
CARHR048930.1	CARHR280780.1	0.919044
CARHR048930.1	CARHR042780.1	1.061
CARHR048930.1	CARHR090800.1	0.957674
CARHR048930.1	CARHR049280.1	1.00939
CARHR048930.1	CARHR049300.1	1.17013
CARHR048930.1	CARHR048200.1	0.804456
CARHR048930.1	CARHR116440.1	0.84645
CARHR048930.1	CARHR179810.1	0.84855
CARHR048930.1	CARHR179820.1	1.08745
CARHR048940.1	CARHR050440.1	0.7959
CARHR048950.1	CARHR156260.1	0.74647
CARHR048950.1	CARHR049010.1	0.229211
CARHR048950.1	CARHR048930.1	NA
CARHR048950.1	CARHR012520.1	1.22562
CARHR048950.1	CARHR255820.1	1.38706
CARHR048950.1	CARHR012590.1	1.18022
CARHR048950.1	CARHR012600.1	1.33787
CARHR048950.1	CARHR048830.1	NA
CARHR048950.1	CARHR049260.1	0.925838
CARHR048950.1	CARHR048980.1	0.226706
CARHR048950.1	CARHR049380.1	0.970841
CARHR048950.1	CARHR049340.1	0.992284
CARHR048950.1	CARHR049690.1	0.95417
CARHR048950.1	CARHR049710.1	1.09804
CARHR048950.1	CARHR049710.1	1.09804
CARHR048950.1	CARHR049700.1	0.90885
CARHR048950.1	CARHR048730.1	1.03815
CARHR048950.1	CARHR051470.1	1.78562
CARHR048950.1	CARHR049580.1	1.00755
CARHR048950.1	CARHR150940.1	2.82718
CARHR048950.1	CARHR013070.1	NA
CARHR048950.1	CARHR174090.1	2.05118
CARHR048950.1	CARHR049330.1	1.08615
CARHR048950.1	CARHR049220.1	0.201905
CARHR048950.1	CARHR049190.1	0.241718
CARHR048950.1	CARHR179850.1	2.33897
CARHR048950.1	CARHR215210.1	2.71379
CARHR048950.1	CARHR179790.1	2.63161
CARHR048950.1	CARHR179880.1	2.67061
CARHR048950.1	CARHR052110.1	1.46472
CARHR048950.1	CARHR048210.1	1.05539
CARHR048950.1	CARHR116510.1	2.74359
CARHR048950.1	CARHR179840.1	2.46245
CARHR048950.1	CARHR179750.1	2.28899
CARHR048950.1	CARHR220990.1	2.13835
CARHR048950.1	CARHR174100.1	1.95546
CARHR048950.1	CARHR179890.1	2.06816
CARHR048950.1	CARHR049640.1	0.832322
CARHR048950.1	CARHR265030.1	2.37373
CARHR048950.1	CARHR052100.1	NA
CARHR048950.1	CARHR049180.1	0.217535
CARHR048950.1	CARHR049720.1	0.794734
CARHR048950.1	CARHR052080.1	NA
CARHR048950.1	CARHR038250.1	3.05649
CARHR048950.1	CARHR220850.1	1.44571
CARHR048950.1	CARHR220850.1	1.44571
CARHR048950.1	CARHR052140.1	1.37694
CARHR048950.1	CARHR052140.1	1.37694
CARHR048950.1	CARHR233600.1	2.13716
CARHR048950.1	CARHR052090.1	NA
CARHR048950.1	CARHR049370.1	1.00582
CARHR048950.1	CARHR174110.1	1.99476
CARHR048950.1	CARHR049210.1	0.208157
CARHR048950.1	CARHR016040.1	2.82396
CARHR048950.1	CARHR049610.1	0.877301
CARHR048950.1	CARHR220970.1	1.8023
CARHR048950.1	CARHR234860.1	1.84914
CARHR048950.1	CARHR052120.1	1.37543
CARHR048950.1	CARHR049590.1	1.22173
CARHR048950.1	CARHR042780.1	2.54581
CARHR048950.1	CARHR234850.1	1.95323
CARHR048950.1	CARHR090800.1	2.41361
CARHR048950.1	CARHR280780.1	2.37142
CARHR048950.1	CARHR049630.1	0.988342
CARHR048950.1	CARHR049620.1	0.946716
CARHR048950.1	CARHR179830.1	2.20053
CARHR048950.1	CARHR220980.1	1.2137
CARHR048950.1	CARHR049300.1	1.38698
CARHR048950.1	CARHR048200.1	0.671092
CARHR048950.1	CARHR179820.1	2.52728
CARHR048950.1	CARHR049280.1	0.923062
CARHR048950.1	CARHR116440.1	2.00671
CARHR048950.1	CARHR179810.1	1.8056
CARHR048980.1	CARHR048930.1	NA
CARHR048980.1	CARHR049010.1	0.15206
CARHR048980.1	CARHR048950.1	NA
CARHR048980.1	CARHR048730.1	1.05003
CARHR048980.1	CARHR049220.1	0.187406
CARHR048980.1	CARHR156260.1	0.758581
CARHR048980.1	CARHR049190.1	0.137798
CARHR048980.1	CARHR255820.1	1.36629
CARHR048980.1	CARHR049690.1	0.949127
CARHR048980.1	CARHR049330.1	0.977344
CARHR048980.1	CARHR012600.1	1.54213
CARHR048980.1	CARHR012520.1	1.54054
CARHR048980.1	CARHR048830.1	NA
CARHR048980.1	CARHR012590.1	1.33368
CARHR048980.1	CARHR049340.1	0.872188
CARHR048980.1	CARHR049260.1	0.92119
CARHR048980.1	CARHR049380.1	1.02
CARHR048980.1	CARHR051470.1	2.21285
CARHR048980.1	CARHR049710.1	1.03754
CARHR048980.1	CARHR049710.1	1.03754
CARHR048980.1	CARHR049700.1	0.874281
CARHR048980.1	CARHR150940.1	2.93287
CARHR048980.1	CARHR049580.1	1.31793
CARHR048980.1	CARHR220990.1	1.82263
CARHR048980.1	CARHR049640.1	0.977173
CARHR048980.1	CARHR174090.1	2.61126
CARHR048980.1	CARHR052110.1	NA
CARHR048980.1	CARHR179790.1	2.7822
CARHR048980.1	CARHR049720.1	0.842458
CARHR048980.1	CARHR179880.1	2.89073
CARHR048980.1	CARHR215210.1	2.86378
CARHR048980.1	CARHR179850.1	2.8647
CARHR048980.1	CARHR179750.1	2.6146
CARHR048980.1	CARHR013070.1	NA
CARHR048980.1	CARHR052100.1	NA
CARHR048980.1	CARHR179840.1	2.62532
CARHR048980.1	CARHR174100.1	2.34487
CARHR048980.1	CARHR116510.1	2.62392
CARHR048980.1	CARHR265030.1	2.51439
CARHR048980.1	CARHR052140.1	1.0328
CARHR048980.1	CARHR052140.1	1.0328
CARHR048980.1	CARHR179890.1	2.3033
CARHR048980.1	CARHR048210.1	1.04221
CARHR048980.1	CARHR052090.1	NA
CARHR048980.1	CARHR016040.1	2.65631
CARHR048980.1	CARHR220850.1	1.76745
CARHR048980.1	CARHR233600.1	2.21389
CARHR048980.1	CARHR220970.1	1.52085
CARHR048980.1	CARHR049610.1	0.917602
CARHR048980.1	CARHR280780.1	2.45059
CARHR048980.1	CARHR052080.1	NA
CARHR048980.1	CARHR049370.1	1.03633
CARHR048980.1	CARHR038250.1	3.29485
CARHR048980.1	CARHR174110.1	2.61382
CARHR048980.1	CARHR234860.1	2.10043
CARHR048980.1	CARHR049620.1	0.905092
CARHR048980.1	CARHR049280.1	0.869189
CARHR048980.1	CARHR116440.1	2.14427
CARHR048980.1	CARHR179810.1	2.24717
CARHR048980.1	CARHR048200.1	0.974167
CARHR048980.1	CARHR179820.1	1.87299
CARHR048980.1	CARHR183370.1	1.88014
CARHR049010.1	CARHR048930.1	NA
CARHR049010.1	CARHR048950.1	NA
CARHR049010.1	CARHR048730.1	1.02499
CARHR049010.1	CARHR048980.1	NA
CARHR049010.1	CARHR156260.1	0.779405
CARHR049010.1	CARHR255820.1	1.56299
CARHR049010.1	CARHR049190.1	0.120162
CARHR049010.1	CARHR012520.1	1.47042
CARHR049010.1	CARHR049260.1	0.951078
CARHR049010.1	CARHR049690.1	1.03215
CARHR049010.1	CARHR049220.1	0.12195
CARHR049010.1	CARHR048830.1	NA
CARHR049010.1	CARHR012600.1	1.61113
CARHR049010.1	CARHR049340.1	1.00462
CARHR049010.1	CARHR012590.1	1.2733
CARHR049010.1	CARHR051470.1	2.21094
CARHR049010.1	CARHR049380.1	1.01101
CARHR049010.1	CARHR049330.1	1.05021
CARHR049010.1	CARHR049700.1	1.00703
CARHR049010.1	CARHR049710.1	1.03519
CARHR049010.1	CARHR049710.1	1.03519
CARHR049010.1	CARHR150940.1	3.1465
CARHR049010.1	CARHR174090.1	2.5726
CARHR049010.1	CARHR049580.1	0.95164
CARHR049010.1	CARHR052110.1	NA
CARHR049010.1	CARHR013070.1	NA
CARHR049010.1	CARHR179790.1	2.80916
CARHR049010.1	CARHR220990.1	2.61024
CARHR049010.1	CARHR179850.1	2.79135
CARHR049010.1	CARHR179880.1	2.62353
CARHR049010.1	CARHR049640.1	0.783344
CARHR049010.1	CARHR215210.1	2.62706
CARHR049010.1	CARHR052100.1	NA
CARHR049010.1	CARHR179750.1	2.66237
CARHR049010.1	CARHR049720.1	0.840217
CARHR049010.1	CARHR174100.1	2.56796
CARHR049010.1	CARHR116510.1	2.70035
CARHR049010.1	CARHR265030.1	2.51864
CARHR049010.1	CARHR179840.1	2.71484
CARHR049010.1	CARHR179890.1	2.3848
CARHR049010.1	CARHR048210.1	1.34614
CARHR049010.1	CARHR038250.1	2.85792
CARHR049010.1	CARHR052140.1	1.22467
CARHR049010.1	CARHR052140.1	1.22467
CARHR049010.1	CARHR233600.1	2.17929
CARHR049010.1	CARHR052090.1	NA
CARHR049010.1	CARHR174110.1	2.23648
CARHR049010.1	CARHR052080.1	NA
CARHR049010.1	CARHR016040.1	3.09126
CARHR049010.1	CARHR220970.1	1.83305
CARHR049010.1	CARHR220850.1	1.71577
CARHR049010.1	CARHR220850.1	1.71577
CARHR049010.1	CARHR234860.1	2.03058
CARHR049010.1	CARHR234850.1	2.13993
CARHR049010.1	CARHR280780.1	2.37789
CARHR049010.1	CARHR049610.1	0.992554
CARHR049010.1	CARHR049370.1	0.92022
CARHR049010.1	CARHR049620.1	0.899881
CARHR049010.1	CARHR090800.1	2.55143
CARHR049010.1	CARHR042780.1	2.71039
CARHR049010.1	CARHR049280.1	0.898455
CARHR049010.1	CARHR049590.1	1.42445
CARHR049010.1	CARHR052120.1	NA
CARHR049010.1	CARHR049300.1	1.31435
CARHR049010.1	CARHR048200.1	0.830852
CARHR049010.1	CARHR116440.1	2.07806
CARHR049010.1	CARHR179810.1	1.96035
CARHR049010.1	CARHR179820.1	2.36877
CARHR049010.1	CARHR123300.1	2.06181
CARHR049010.1	CARHR283730.1	2.40431
CARHR049020.1	CARHR151440.1	1.38951
CARHR049020.1	CARHR253960.1	3.30438
CARHR049020.1	CARHR286920.1	2.75892
CARHR049020.1	CARHR286930.1	2.73516
CARHR049020.1	CARHR221550.1	2.80756
CARHR049020.1	CARHR137560.1	1.82777
CARHR049050.1	CARHR253880.1	1.73692
CARHR049070.1	CARHR253810.1	2.78008
CARHR049070.1	CARHR232670.1	2.55652
CARHR049070.1	CARHR276130.1	2.43341
CARHR049070.1	CARHR156000.1	2.43494
CARHR049070.1	CARHR276140.1	2.43244
CARHR049070.1	CARHR049080.1	2.07061
CARHR049070.1	CARHR144180.1	1.98656
CARHR049070.1	CARHR015430.1	2.0026
CARHR049070.1	CARHR192070.1	2.09376
CARHR049070.1	CARHR264300.1	1.90917
CARHR049070.1	CARHR248120.1	1.94022
CARHR049070.1	CARHR232660.1	1.80395
CARHR049070.1	CARHR173090.1	1.69766
CARHR049070.1	CARHR063980.1	1.99119
CARHR049070.1	CARHR143060.1	NA
CARHR049070.1	CARHR023660.1	NA
CARHR049080.1	CARHR232670.1	2.32965
CARHR049080.1	CARHR276130.1	2.34218
CARHR049080.1	CARHR015430.1	2.0252
CARHR049080.1	CARHR276140.1	2.36154
CARHR049080.1	CARHR156000.1	2.25677
CARHR049080.1	CARHR049070.1	NA
CARHR049080.1	CARHR144180.1	2.08493
CARHR049080.1	CARHR253810.1	2.15296
CARHR049080.1	CARHR192070.1	1.85244
CARHR049080.1	CARHR023660.1	NA
CARHR049080.1	CARHR232660.1	2.12046
CARHR049080.1	CARHR264300.1	2.29841
CARHR049080.1	CARHR063980.1	1.94691
CARHR049080.1	CARHR248120.1	1.97755
CARHR049080.1	CARHR173090.1	1.92431
CARHR049080.1	CARHR143060.1	NA
CARHR049080.1	CARHR156350.1	1.89487
CARHR049090.1	CARHR140280.1	2.92367
CARHR049090.1	CARHR124590.1	2.11107
CARHR049090.1	CARHR199790.1	1.95512
CARHR049090.1	CARHR262280.1	1.69124
CARHR049100.1	CARHR012580.1	1.04843
CARHR049100.1	CARHR253800.1	4.31409
CARHR049100.1	CARHR259410.1	2.07303
CARHR049120.1	CARHR046370.1	1.75689
CARHR049120.1	CARHR049170.1	1.51828
CARHR049120.1	CARHR048770.1	1.77175
CARHR049120.1	CARHR048770.1	1.77175
CARHR049120.1	CARHR048810.1	1.48823
CARHR049120.1	CARHR048820.1	1.32153
CARHR049120.1	CARHR196550.1	1.82405
CARHR049120.1	CARHR051150.1	1.43253
CARHR049120.1	CARHR091960.1	1.62763
CARHR049120.1	CARHR051050.1	1.34577
CARHR049120.1	CARHR046360.1	1.48602
CARHR049120.1	CARHR213210.1	1.25675
CARHR049120.1	CARHR048080.1	NA
CARHR049120.1	CARHR048080.1	NA
CARHR049120.1	CARHR047970.1	1.41016
CARHR049120.1	CARHR047970.1	1.41016
CARHR049120.1	CARHR013000.1	NA
CARHR049120.1	CARHR234420.1	1.30331
CARHR049120.1	CARHR047980.1	1.72075
CARHR049120.1	CARHR047980.1	1.72075
CARHR049120.1	CARHR048190.1	1.7997
CARHR049120.1	CARHR048190.1	1.7997
CARHR049120.1	CARHR055240.1	1.45361
CARHR049120.1	CARHR055240.1	1.45361
CARHR049120.1	CARHR055240.1	1.45361
CARHR049120.1	CARHR048470.1	2.14144
CARHR049120.1	CARHR048250.1	3.19805
CARHR049120.1	CARHR048230.1	1.98046
CARHR049120.1	CARHR048230.1	1.98046
CARHR049120.1	CARHR048440.1	1.60012
CARHR049120.1	CARHR047490.1	2.97996
CARHR049120.1	CARHR047490.1	2.97996
CARHR049120.1	CARHR047490.1	2.97996
CARHR049120.1	CARHR048780.1	1.13144
CARHR049120.1	CARHR048780.1	1.13144
CARHR049120.1	CARHR048780.1	1.13144
CARHR049120.1	CARHR047600.1	3.47159
CARHR049120.1	CARHR047600.1	3.47159
CARHR049120.1	CARHR047600.1	3.47159
CARHR049120.1	CARHR051040.1	1.17617
CARHR049120.1	CARHR048530.1	NA
CARHR049120.1	CARHR048100.1	NA
CARHR049120.1	CARHR048100.1	NA
CARHR049120.1	CARHR048100.1	NA
CARHR049120.1	CARHR048100.1	NA
CARHR049120.1	CARHR048100.1	NA
CARHR049120.1	CARHR055280.1	1.47024
CARHR049120.1	CARHR055280.1	1.47024
CARHR049120.1	CARHR055280.1	1.47024
CARHR049120.1	CARHR012890.1	3.45969
CARHR049120.1	CARHR012890.1	3.45969
CARHR049120.1	CARHR012890.1	3.45969
CARHR049120.1	CARHR279540.1	2.32298
CARHR049120.1	CARHR279540.1	2.32298
CARHR049120.1	CARHR278250.1	2.36627
CARHR049120.1	CARHR278250.1	2.36627
CARHR049120.1	CARHR278250.1	2.36627
CARHR049120.1	CARHR009960.1	2.28835
CARHR049120.1	CARHR163610.1	2.40857
CARHR049120.1	CARHR163610.1	2.40857
CARHR049120.1	CARHR163610.1	2.40857
CARHR049120.1	CARHR163610.1	2.40857
CARHR049120.1	CARHR163610.1	2.40857
CARHR049120.1	CARHR262550.1	2.38675
CARHR049120.1	CARHR262550.1	2.38675
CARHR049120.1	CARHR005190.1	2.51706
CARHR049120.1	CARHR067850.1	2.40792
CARHR049120.1	CARHR079010.1	NA
CARHR049120.1	CARHR226930.1	2.24557
CARHR049120.1	CARHR226930.1	2.24557
CARHR049120.1	CARHR226930.1	2.24557
CARHR049120.1	CARHR048840.1	NA
CARHR049120.1	CARHR047950.1	1.68368
CARHR049120.1	CARHR293460.1	2.09928
CARHR049120.1	CARHR293460.1	2.09928
CARHR049120.1	CARHR126490.1	2.25347
CARHR049120.1	CARHR126490.1	2.25347
CARHR049120.1	CARHR269210.1	2.1486
CARHR049120.1	CARHR269210.1	2.1486
