fam1	CARHR211280.1
fam1	CARHR203010.1
fam1	CARHR187510.1
fam1	CARHR270100.1
fam1	CARHR259030.1
fam1	CARHR254970.1
fam1	CARHR100720.1
fam1	CARHR094220.1
fam1	CARHR200310.1
fam1	CARHR083350.1
fam1	CARHR163930.1
fam1	CARHR070770.1
fam1	CARHR122490.1
fam1	CARHR155710.1
fam1	CARHR126060.1
fam1	CARHR211900.1
fam1	CARHR205870.1
fam1	CARHR192780.1
fam1	CARHR270540.1
fam1	CARHR259510.1
fam1	CARHR255000.1
fam1	CARHR104010.1
fam1	CARHR217710.1
fam1	CARHR094700.1
fam1	CARHR210220.1
fam1	CARHR084280.1
fam1	CARHR169070.1
fam1	CARHR133930.1
fam1	CARHR155730.1
fam1	CARHR127090.1
fam1	CARHR227980.1
fam1	CARHR211920.1
fam1	CARHR205970.1
fam1	CARHR275250.1
fam1	CARHR270640.1
fam1	CARHR261720.1
fam1	CARHR255040.1
fam1	CARHR107010.1
fam1	CARHR218660.1
fam1	CARHR095180.1
fam1	CARHR210530.1
fam1	CARHR087990.1
fam1	CARHR169530.1
fam1	CARHR155740.1
fam1	CARHR127150.1
fam1	CARHR227990.1
fam1	CARHR213940.1
fam1	CARHR206440.1
fam1	CARHR276500.1
fam1	CARHR271430.1
fam1	CARHR267010.1
fam1	CARHR121170.1
fam1	CARHR108900.1
fam1	CARHR228960.1
fam1	CARHR097260.1
fam1	CARHR211380.1
fam1	CARHR088430.1
fam1	CARHR174330.1
fam1	CARHR206280.1
fam1	CARHR158740.1
fam1	CARHR129100.1
fam1	CARHR228010.1
fam1	CARHR206450.1
fam1	CARHR230450.1
fam1	CARHR277630.1
fam1	CARHR273130.1
fam1	CARHR267880.1
fam1	CARHR121610.1
fam1	CARHR267030.1
fam1	CARHR109070.1
fam1	CARHR230490.1
fam1	CARHR100490.1
fam1	CARHR212300.1
fam1	CARHR179000.1
fam1	CARHR206290.1
fam1	CARHR161370.1
fam1	CARHR136900.1
fam1	CARHR230270.1
fam1	CARHR228050.1
fam1	CARHR214970.1
fam1	CARHR236050.1
fam1	CARHR285280.1
fam1	CARHR277850.1
fam1	CARHR273170.1
fam1	CARHR269200.1
fam1	CARHR122150.1
fam1	CARHR279560.1
fam1	CARHR109450.1
fam1	CARHR240690.1
fam1	CARHR100680.1
fam1	CARHR212380.1
fam1	CARHR206300.1
fam1	CARHR163510.1
fam1	CARHR140550.1
fam1	CARHR230290.1
fam1	CARHR228060.1
fam1	CARHR215810.1
fam1	CARHR236910.1
fam1	CARHR286640.1
fam1	CARHR279690.1
fam1	CARHR273200.1
fam1	CARHR122160.1
fam1	CARHR285240.1
fam1	CARHR109680.1
fam1	CARHR243550.1
fam1	CARHR100690.1
fam1	CARHR213070.1
fam1	CARHR236350.1
fam1	CARHR212240.1
fam1	CARHR175480.1
fam1	CARHR143740.1
fam1	CARHR230300.1
fam1	CARHR228070.1
fam1	CARHR224380.1
fam1	CARHR273950.1
fam1	CARHR239080.1
fam1	CARHR290920.1
fam1	CARHR279700.1
fam1	CARHR273210.1
fam1	CARHR247640.1
fam1	CARHR122180.1
fam1	CARHR293390.1
fam1	CARHR109690.1
fam1	CARHR248880.1
fam1	CARHR215590.1
fam1	CARHR244590.1
fam1	CARHR215580.1
fam1	CARHR192330.1
fam1	CARHR230470.1
fam1	CARHR230310.1
fam1	CARHR228080.1
fam1	CARHR227100.1
fam1	CARHR279510.1
fam1	CARHR253020.1
fam1	CARHR081160.1
fam1	CARHR293090.1
fam1	CARHR280910.1
fam1	CARHR273220.1
fam1	CARHR257300.1
fam1	CARHR122190.1
fam1	CARHR141190.1
fam1	CARHR113110.1
fam1	CARHR252920.1
fam1	CARHR245640.1
fam1	CARHR220400.1
fam1	CARHR199130.1
fam1	CARHR230480.1
fam1	CARHR230320.1
fam1	CARHR230200.1
fam1	CARHR255050.1
fam1	CARHR081170.1
fam1	CARHR293250.1
fam1	CARHR284640.1
fam1	CARHR263410.1
fam1	CARHR122200.1
fam1	CARHR112400.1
fam1	CARHR118480.1
fam1	CARHR254380.1
fam1	CARHR273970.1
fam1	CARHR247420.1
fam1	CARHR226970.1
fam1	CARHR206270.1
fam1	CARHR230500.1
fam1	CARHR230330.1
fam1	CARHR230210.1
fam1	CARHR281010.1
fam1	CARHR255070.1
fam1	CARHR117710.1
fam1	CARHR293520.1
fam1	CARHR285150.1
fam1	CARHR000820.1
fam1	CARHR263480.1
fam1	CARHR122220.1
fam1	CARHR114260.1
fam1	CARHR254390.1
fam1	CARHR004080.1
fam1	CARHR259810.1
fam1	CARHR229650.1
fam1	CARHR236060.1
fam1	CARHR230550.1
fam1	CARHR230350.1
fam1	CARHR230230.1
fam1	CARHR042090.1
fam1	CARHR291690.1
fam1	CARHR272880.1
fam1	CARHR018360.1
fam1	CARHR148940.1
fam1	CARHR000830.1
fam1	CARHR285260.1
fam1	CARHR230340.1
fam1	CARHR006380.1
fam1	CARHR267640.1
fam1	CARHR122230.1
fam1	CARHR114300.1
fam1	CARHR008640.1
fam1	CARHR264360.1
fam1	CARHR231130.1
fam1	CARHR236270.1
fam1	CARHR230610.1
fam1	CARHR230360.1
fam1	CARHR044810.1
fam1	CARHR292320.1
fam1	CARHR272890.1
fam1	CARHR026170.1
fam1	CARHR155570.1
fam1	CARHR194510.1
fam1	CARHR251780.1
fam1	CARHR006530.1
fam1	CARHR273270.1
fam1	CARHR122240.1
fam1	CARHR154760.1
fam1	CARHR023960.1
fam1	CARHR010090.1
fam1	CARHR271960.1
fam1	CARHR234120.1
fam1	CARHR237270.1
fam1	CARHR230620.1
fam1	CARHR230400.1
fam1	CARHR059020.1
fam1	CARHR004290.1
fam1	CARHR273250.1
fam1	CARHR029110.1
fam1	CARHR209570.1
fam1	CARHR250920.1
fam1	CARHR011670.1
fam1	CARHR018140.1
fam1	CARHR007320.1
fam1	CARHR275110.1
fam1	CARHR189550.1
fam1	CARHR026430.1
fam1	CARHR011550.1
fam1	CARHR276010.1
fam1	CARHR237280.1
fam1	CARHR230630.1
fam1	CARHR230410.1
fam1	CARHR170090.1
fam1	CARHR062740.1
fam1	CARHR007440.1
fam1	CARHR060090.1
fam1	CARHR033850.1
fam1	CARHR214350.1
fam1	CARHR026090.1
fam1	CARHR270790.1
fam1	CARHR016090.1
fam1	CARHR103930.1
fam1	CARHR007330.1
fam1	CARHR060540.1
fam1	CARHR029120.1
fam1	CARHR011660.1
fam1	CARHR280340.1
fam1	CARHR238410.1
fam1	CARHR230640.1
fam1	CARHR189510.1
fam1	CARHR062760.1
fam1	CARHR016630.1
fam1	CARHR060140.1
fam1	CARHR034540.1
fam1	CARHR257310.1
fam1	CARHR252990.1
fam1	CARHR006900.1
fam1	CARHR016600.1
fam1	CARHR117680.1
fam1	CARHR007340.1
fam1	CARHR230110.1
fam1	CARHR059080.1
fam1	CARHR051060.1
fam1	CARHR014370.1
fam1	CARHR097600.1
fam1	CARHR239900.1
fam1	CARHR230660.1
fam1	CARHR230440.1
fam1	CARHR062770.1
fam1	CARHR018510.1
fam1	CARHR064660.1
fam1	CARHR038110.1
fam1	CARHR002790.1
fam1	CARHR253010.1
fam1	CARHR007100.1
fam1	CARHR016610.1
fam1	CARHR187430.1
fam1	CARHR007350.1
fam1	CARHR236430.1
fam1	CARHR059230.1
fam1	CARHR051090.1
fam1	CARHR016740.1
fam1	CARHR240210.1
fam1	CARHR234950.1
fam1	CARHR007110.1
fam1	CARHR237440.1
fam1	CARHR062990.1
fam1	CARHR042000.1
fam1	CARHR065040.1
fam1	CARHR047920.1
fam1	CARHR008490.1
fam1	CARHR182190.1
fam1	CARHR263890.1
fam1	CARHR014280.1
fam1	CARHR016620.1
fam1	CARHR201130.1
fam1	CARHR009410.1
fam1	CARHR059360.1
fam1	CARHR051100.1
fam1	CARHR018990.1
fam1	CARHR242300.1
fam1	CARHR007120.1
fam1	CARHR239000.1
fam1	CARHR072640.1
fam1	CARHR085660.1
fam1	CARHR048710.1
fam1	CARHR185730.1
fam1	CARHR263930.1
fam1	CARHR117920.1
fam1	CARHR016640.1
fam1	CARHR217400.1
fam1	CARHR010790.1
fam1	CARHR079460.1
fam1	CARHR061500.1
fam1	CARHR054170.1
fam1	CARHR019680.1
fam1	CARHR273240.1
fam1	CARHR242920.1
fam1	CARHR012750.1
fam1	CARHR239010.1
fam1	CARHR104720.1
fam1	CARHR086720.1
fam1	CARHR066050.1
fam1	CARHR056180.1
fam1	CARHR185740.1
fam1	CARHR250640.1
fam1	CARHR126770.1
fam1	CARHR017840.1
fam1	CARHR227830.1
fam1	CARHR011240.1
fam1	CARHR091190.1
fam1	CARHR063200.1
fam1	CARHR055150.1
fam1	CARHR273710.1
fam1	CARHR243310.1
fam1	CARHR094440.1
fam1	CARHR053840.1
fam1	CARHR239120.1
fam1	CARHR150340.1
fam1	CARHR087120.1
fam1	CARHR067450.1
fam1	CARHR058940.1
fam1	CARHR039510.1
fam1	CARHR218490.1
fam1	CARHR250650.1
fam1	CARHR127020.1
fam1	CARHR018520.1
fam1	CARHR259000.1
fam1	CARHR099740.1
fam1	CARHR063370.1
fam1	CARHR057450.1
fam1	CARHR273720.1
fam1	CARHR096680.1
fam1	CARHR053850.1
fam1	CARHR241480.1
fam1	CARHR092970.1
fam1	CARHR067550.1
fam1	CARHR039800.1
fam1	CARHR219810.1
fam1	CARHR253360.1
fam1	CARHR127300.1
fam1	CARHR018530.1
fam1	CARHR124540.1
fam1	CARHR101050.1
fam1	CARHR066730.1
fam1	CARHR059070.1
fam1	CARHR126970.1
fam1	CARHR258440.1
fam1	CARHR115420.1
fam1	CARHR053860.1
fam1	CARHR273930.1
fam1	CARHR099900.1
fam1	CARHR069040.1
fam1	CARHR094720.1
fam1	CARHR253250.1
fam1	CARHR287770.1
fam1	CARHR166250.1
fam1	CARHR021110.1
fam1	CARHR129220.1
fam1	CARHR102140.1
fam1	CARHR066910.1
fam1	CARHR126990.1
fam1	CARHR039350.1
fam1	CARHR155700.1
fam1	CARHR116000.1
fam1	CARHR066040.1
fam1	CARHR004470.1
fam1	CARHR104130.1
fam1	CARHR069240.1
fam1	CARHR098640.1
fam1	CARHR279190.1
fam1	CARHR169890.1
fam1	CARHR138710.1
fam1	CARHR107970.1
fam1	CARHR073230.1
fam1	CARHR130860.1
fam1	CARHR063090.1
fam1	CARHR156270.1
fam1	CARHR118080.1
fam1	CARHR067390.1
fam1	CARHR105670.1
fam1	CARHR078050.1
fam1	CARHR113880.1
fam1	CARHR098650.1
fam1	CARHR281380.1
fam1	CARHR201310.1
fam1	CARHR143400.1
fam1	CARHR109670.1
fam1	CARHR075470.1
fam1	CARHR032620.1
fam1	CARHR190100.1
fam1	CARHR077830.1
fam1	CARHR163040.1
fam1	CARHR118130.1
fam1	CARHR067560.1
fam1	CARHR105700.1
fam1	CARHR122480.1
fam1	CARHR099030.1
fam1	CARHR012400.1
fam1	CARHR202770.1
fam1	CARHR155550.1
fam1	CARHR117690.1
fam1	CARHR042420.1
fam1	CARHR253920.1
fam1	CARHR105520.1
fam1	CARHR225530.1
fam1	CARHR168150.1
fam1	CARHR127070.1
fam1	CARHR082980.1
fam1	CARHR187760.1
fam1	CARHR106470.1
fam1	CARHR138890.1
fam1	CARHR225610.1
fam1	CARHR099020.1
fam1	CARHR211910.1
fam1	CARHR165610.1
fam1	CARHR122140.1
fam1	CARHR061190.1
fam1	CARHR266360.1
fam1	CARHR105540.1
fam1	CARHR227500.1
fam1	CARHR175550.1
fam1	CARHR137330.1
fam1	CARHR014830.1
fam1	CARHR115450.1
fam1	CARHR243940.1
fam1	CARHR150490.1
fam1	CARHR253280.1
fam1	CARHR214340.1
fam1	CARHR169030.1
fam1	CARHR124320.1
fam1	CARHR147720.1
fam1	CARHR065680.1
fam1	CARHR018720.1
fam1	CARHR125590.1
fam1	CARHR236120.1
fam1	CARHR203290.1
fam1	CARHR137880.1
fam1	CARHR033100.1
fam1	CARHR263420.1
fam1	CARHR209990.1
fam1	CARHR007200.1
fam1	CARHR214380.1
fam1	CARHR169150.1
fam1	CARHR160230.1
fam1	CARHR072550.1
fam1	CARHR049530.1
fam1	CARHR033050.1
fam1	CARHR242100.1
fam1	CARHR206210.1
fam1	CARHR145220.1
fam1	CARHR067340.1
fam1	CARHR253180.1
fam1	CARHR274580.1
fam1	CARHR250680.1
fam1	CARHR090330.1
fam1	CARHR214450.1
fam1	CARHR170170.1
fam1	CARHR161650.1
fam1	CARHR084230.1
fam1	CARHR231870.1
fam1	CARHR116010.1
fam1	CARHR242570.1
fam1	CARHR206310.1
fam1	CARHR067350.1
fam1	CARHR253290.1
fam1	CARHR059110.1
fam1	CARHR011580.1
fam1	CARHR273940.1
fam1	CARHR216690.1
fam1	CARHR192340.1
fam1	CARHR017820.1
fam1	CARHR182030.1
fam1	CARHR095790.1
fam1	CARHR017220.1
fam1	CARHR291280.1
fam1	CARHR262160.1
fam1	CARHR219700.1
fam1	CARHR067360.1
fam1	CARHR277240.1
fam1	CARHR063210.1
fam1	CARHR017130.1
fam1	CARHR273960.1
fam1	CARHR221330.1
fam1	CARHR057050.1
fam1	CARHR194620.1
fam1	CARHR109860.1
fam1	CARHR027890.1
fam1	CARHR291340.1
fam1	CARHR274990.1
fam1	CARHR219720.1
fam1	CARHR127050.1
fam1	CARHR067380.1
fam1	CARHR014970.1
fam1	CARHR065480.1
fam1	CARHR201860.1
fam1	CARHR154810.1
fam1	CARHR225010.1
fam1	CARHR076900.1
fam1	CARHR232550.1
fam1	CARHR125490.1
fam1	CARHR044040.1
fam1	CARHR291350.1
fam1	CARHR286630.1
fam1	CARHR127060.1
fam1	CARHR067420.1
fam1	CARHR046720.1
fam1	CARHR115860.1
fam1	CARHR067770.1
fam1	CARHR259980.1
fam1	CARHR214320.1
fam1	CARHR294470.1
fam1	CARHR225830.1
fam1	CARHR040660.1
fam1	CARHR080100.1
fam1	CARHR256240.1
fam1	CARHR139030.1
fam1	CARHR050010.1
fam1	CARHR129840.1
fam1	CARHR289450.1
fam1	CARHR200510.1
fam1	CARHR074420.1
fam1	CARHR050360.1
fam1	CARHR116390.1
fam1	CARHR072020.1
fam1	CARHR011590.1
fam1	CARHR054990.1
fam1	CARHR065400.1
fam1	CARHR189490.1
fam1	CARHR256760.1
fam1	CARHR063220.1
fam1	CARHR005220.1
fam1	CARHR004480.1
fam1	CARHR289230.1
fam1	CARHR219790.1
fam1	CARHR105460.1
fam1	CARHR061600.1
fam1	CARHR116570.1
fam1	CARHR076820.1
fam1	CARHR051110.1
fam1	CARHR059210.1
fam1	CARHR093190.1
fam1	CARHR208100.1
fam1	CARHR275320.1
fam1	CARHR073880.1
fam1	CARHR041940.1
fam1	CARHR167860.1
fam1	CARHR253200.1
fam1	CARHR126520.1
fam1	CARHR161120.1
fam1	CARHR122100.1
fam1	CARHR100480.1
fam1	CARHR057010.1
fam1	CARHR167970.1
fam1	CARHR216010.1
fam2	CARHR073290.1
fam2	CARHR175820.1
fam2	CARHR195140.1
fam2	CARHR047080.1
fam2	CARHR195230.1
fam2	CARHR047090.1
fam2	CARHR195250.1
fam2	CARHR047100.1
fam2	CARHR195280.1
fam2	CARHR047200.1
fam2	CARHR047110.1
fam2	CARHR195290.1
fam2	CARHR047230.1
fam2	CARHR047120.1
fam2	CARHR215710.1
fam2	CARHR294530.1
fam2	CARHR047260.1
fam2	CARHR047140.1
fam2	CARHR230850.1
fam2	CARHR102310.1
fam2	CARHR047270.1
fam2	CARHR047160.1
fam2	CARHR047060.1
fam2	CARHR176900.1
fam2	CARHR048000.1
fam2	CARHR047440.1
fam2	CARHR047170.1
fam2	CARHR195120.1
fam2	CARHR176990.1
fam2	CARHR048030.1
fam2	CARHR047450.1
fam2	CARHR047180.1
fam2	CARHR047150.1
fam2	CARHR181230.1
fam2	CARHR050870.1
fam2	CARHR047460.1
fam2	CARHR047190.1
fam2	CARHR161160.1
fam2	CARHR230890.1
fam2	CARHR065860.1
fam2	CARHR051250.1
fam2	CARHR047470.1
fam2	CARHR047480.1
fam2	CARHR177020.1
fam2	CARHR255230.1
fam2	CARHR065930.1
fam2	CARHR071840.1
fam2	CARHR051280.1
fam2	CARHR047510.1
fam2	CARHR177220.1
fam2	CARHR262030.1
fam2	CARHR077630.1
fam2	CARHR078360.1
fam2	CARHR054220.1
fam2	CARHR047710.1
fam2	CARHR047560.1
fam2	CARHR202080.1
fam2	CARHR175180.1
fam2	CARHR177000.1
fam2	CARHR116310.1
fam2	CARHR078370.1
fam2	CARHR054600.1
fam2	CARHR047730.1
fam2	CARHR047580.1
fam2	CARHR055020.1
fam2	CARHR176780.1
fam2	CARHR175190.1
fam2	CARHR202050.1
fam2	CARHR175280.1
